Domain,Site,Plot Type,Data Product Name,DPID,,Interannual Frequency,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
18,TOOK,,Sediment chemical properties ,.DP1.20194,,1,,,,,Y,Y,Y,Y,Y,
19,CARI,,Sediment chemical properties ,.DP1.20194,,1,,,,,Y,Y,Y,Y,Y,
1,HOPB,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
2,LEWI,,Sediment physical properties ,.DP1.20197,,1,,,,,,Y,Y,Y,Y,
2,POSE,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
3,BARC,,Sediment physical properties ,.DP1.20197,,1,,,,Y,Y,Y,Y,Y,Y,
3,FLNT,,Sediment physical properties ,.DP1.20197,,1,,,,,,Y,Y,Y,Y,
3,SUGG,,Sediment physical properties ,.DP1.20197,,1,,,,Y,Y,Y,Y,Y,Y,
4,CUPE,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
4,GUIL,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
5,CRAM,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
5,LIRO,,Sediment physical properties ,.DP1.20197,,1,,,,,,Y,Y,Y,Y,
6,KING,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
6,MCDI,,Sediment physical properties ,.DP1.20197,,1,,,,,,Y,Y,Y,Y,
7,LECO,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
7,WALK,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
8,BLWA,,Sediment physical properties ,.DP1.20197,,1,,,,,,Y,Y,Y,Y,
8,MAYF,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
8,TOMB,,Sediment physical properties ,.DP1.20197,,1,,,,,,Y,Y,Y,Y,
9,PRLA,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
9,PRPO,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
10,ARIK,,Sediment physical properties ,.DP1.20197,,1,,,,Y,Y,Y,Y,Y,Y,
11,BLUE,,Sediment physical properties ,.DP1.20197,,1,,,,,,Y,Y,Y,Y,
11,PRIN,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
12,BLDE,,Sediment physical properties ,.DP1.20197,,1,,,,,,,Y,Y,Y,
13,COMO,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
13,WLOU,,Sediment physical properties ,.DP1.20197,,1,,,,,,Y,Y,Y,Y,
14,SYCA,,Sediment physical properties ,.DP1.20197,,1,,,,,,Y,Y,Y,Y,
15,REDB,,Sediment physical properties ,.DP1.20197,,1,,,,,,Y,Y,Y,Y,
16,MART,,Sediment physical properties ,.DP1.20197,,1,,,,,,,Y,Y,Y,
16,MCRA,,Sediment physical properties ,.DP1.20197,,1,,,,,,Y,Y,Y,Y,
17,BIGC,,Sediment physical properties ,.DP1.20197,,1,,,,,,,Y,Y,Y,
17,TECR,,Sediment physical properties ,.DP1.20197,,1,,,,,,,Y,Y,Y,
18,OKSR,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
18,TOOK,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
19,CARI,,Sediment physical properties ,.DP1.20197,,1,,,,,Y,Y,Y,Y,Y,
1,BART,D,Small mammal box trapping ,.DP1.10072,,1,,,Y,Y,Y,Y,Y,Y,Y,
1,HARV,D,Small mammal box trapping ,.DP1.10072,,1,,Y,Y,Y,Y,Y,Y,Y,Y,
2,BLAN,D,Small mammal box trapping ,.DP1.10072,,1,,,,Y,Y,Y,Y,Y,Y,
2,SCBI,D,Small mammal box trapping ,.DP1.10072,,1,,,Y,Y,Y,Y,Y,Y,Y,
2,SERC,D,Small mammal box trapping ,.DP1.10072,,1,,,,Y,Y,Y,Y,Y,Y,
3,DSNY,D,Small mammal box trapping ,.DP1.10072,,1,,Y,Y,Y,Y,Y,Y,Y,Y,
3,JERC,D,Small mammal box trapping ,.DP1.10072,,1,,,Y,Y,Y,Y,Y,Y,Y,
3,OSBS,D,Small mammal box trapping ,.DP1.10072,,1,,Y,Y,Y,Y,Y,Y,Y,Y,
4,GUAN,D,Small mammal box trapping ,.DP1.10072,,1,,,,,Y,Y,Y,Y,Y,
4,LAJA,D,Small mammal box trapping ,.DP1.10072,,1,,,,,Y,Y,Y,Y,Y,
5,STEI,D,Small mammal box trapping ,.DP1.10072,,1,,,,Y,Y,Y,Y,Y,Y,
5,TREE,D,Small mammal box trapping ,.DP1.10072,,1,,,,Y,Y,Y,Y,Y,Y,
5,UNDE,D,Small mammal box trapping ,.DP1.10072,,1,,,Y,Y,Y,Y,Y,Y,Y,
6,KONA,D,Small mammal box trapping ,.DP1.10072,,1,,,,,,Y,Y,Y,Y,
6,KONZ,D,Small mammal box trapping ,.DP1.10072,,1,,,,Y,Y,Y,Y,Y,Y,
6,UKFS,D,Small mammal box trapping ,.DP1.10072,,1,,,,Y,Y,Y,Y,Y,Y,
7,GRSM,D,Small mammal box trapping ,.DP1.10072,,1,,,,Y,Y,Y,Y,Y,Y,
7,MLBS,D,Small mammal box trapping ,.DP1.10072,,1,,,,,,Y,Y,Y,Y,
7,ORNL,D,Small mammal box trapping ,.DP1.10072,,1,,,Y,Y,Y,Y,Y,Y,Y,
8,DELA,D,Small mammal box trapping ,.DP1.10072,,1,,,,Y,Y,Y,Y,Y,Y,
8,LENO,D,Small mammal box trapping ,.DP1.10072,,1,,,,,Y,Y,Y,Y,Y,
8,TALL,D,Small mammal box trapping ,.DP1.10072,,1,,,Y,Y,Y,Y,Y,Y,Y,
9,DCFS,D,Small mammal box trapping ,.DP1.10072,,1,,,,,,Y,Y,Y,Y,
9,NOGP,D,Small mammal box trapping ,.DP1.10072,,1,,,,,Y,Y,Y,Y,Y,
9,WOOD,D,Small mammal box trapping ,.DP1.10072,,1,,,Y,Y,Y,Y,Y,Y,Y,
10,CPER,D,Small mammal box trapping ,.DP1.10072,,1,,Y,Y,Y,Y,Y,Y,Y,Y,
10,RMNP,D,Small mammal box trapping ,.DP1.10072,,1,,,,,,Y,Y,Y,Y,
10,STER,D,Small mammal box trapping ,.DP1.10072,,1,,Y,Y,Y,Y,Y,Y,Y,Y,
11,CLBJ,D,Small mammal box trapping ,.DP1.10072,,1,,,,,Y,Y,Y,Y,Y,
11,OAES,D,Small mammal box trapping ,.DP1.10072,,1,,,,Y,Y,Y,Y,Y,Y,
12,YELL,D,Small mammal box trapping ,.DP1.10072,,1,,,,,,,Y,Y,Y,
13,NIWO,D,Small mammal box trapping ,.DP1.10072,,1,,,,Y,Y,Y,Y,Y,Y,
13,MOAB,D,Small mammal box trapping ,.DP1.10072,,1,,,,Y,Y,Y,Y,Y,Y,
14,JORN,D,Small mammal box trapping ,.DP1.10072,,1,,,,Y,Y,Y,Y,Y,Y,
14,SRER,D,Small mammal box trapping ,.DP1.10072,,1,,,,,Y,Y,Y,Y,Y,
15,ONAQ,D,Small mammal box trapping ,.DP1.10072,,1,,,Y,Y,Y,Y,Y,Y,Y,
16,ABBY,D,Small mammal box trapping ,.DP1.10072,,1,,,,,Y,Y,Y,Y,Y,
16,WREF,D,Small mammal box trapping ,.DP1.10072,,1,,,,,,,Y,Y,Y,
17,SJER,D,Small mammal box trapping ,.DP1.10072,,1,,,,,,Y,Y,Y,Y,
17,SOAP,D,Small mammal box trapping ,.DP1.10072,,1,,,,,,Y,Y,Y,Y,
17,TEAK,D,Small mammal box trapping ,.DP1.10072,,1,,,,,,Y,Y,Y,Y,
18,BARR,D,Small mammal box trapping ,.DP1.10072,,1,,,,,,Y,Y,Y,Y,
18,TOOL,D,Small mammal box trapping ,.DP1.10072,,1,,,,,,Y,Y,Y,Y,
19,BONA,D,Small mammal box trapping ,.DP1.10072,,1,,,,,,Y,Y,Y,Y,
19,DEJU,D,Small mammal box trapping ,.DP1.10072,,1,,,,,Y,Y,Y,Y,Y,
19,HEAL,D,Small mammal box trapping ,.DP1.10072,,1,,,,Y,Y,Y,Y,Y,Y,
20,PUUM,D,Small mammal box trapping ,.DP1.10072,,1,,,,,,,NA,NA,NA,
1,BART,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,Y,Y,,,,,,
1,HARV,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,Y,,,,,,,,
2,BLAN,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,Y,,,,,,
2,SCBI,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,Y,,,Y,,,,
2,SERC,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,Y,,,,
3,DSNY,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,Y,,,,Y,,,
3,JERC,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,Y,,,,,Y,,
3,OSBS,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,Y,,,,,,,
4,GUAN,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,Y,,,,,,
4,LAJA,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,Y,,,
5,STEI,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,Y,,Y,,,,
5,TREE,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,Y,,,,,,
5,UNDE,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,Y,,,,,,,
6,KONA,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,,Y,,
6,KONZ,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,Y,,Y,,,,
6,UKFS,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,Y,,,,,,
7,GRSM,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,Y,,,,,,
7,MLBS,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,Y,,,
7,ORNL,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,Y,,,,,,,
8,DELA,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,Y,,,,,,
8,LENO,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,Y,,,
8,TALL,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,Y,,,,
9,DCFS,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,,Y,,
9,NOGP,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,,,Y,
9,WOOD,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,Y,,,,,,,
10,CPER,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,Y,Y,,,,,,,
10,RMNP,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,,,Y,
10,STER,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,Y,Y,,,Y,,,,
11,CLBJ,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,,,Y,
11,OAES,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,Y,,,,,,
12,YELL,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,,Y,,
13,NIWO,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,Y,,,,Y,,
13,MOAB,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,Y,Y,,,,
14,JORN,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,Y,Y,,,,
14,SRER,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,Y,,,,,
15,ONAQ,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,Y,,Y,,,,,
16,ABBY,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,,,,Y
16,WREF,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,,,Y,
17,SJER,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,,Y,,
17,SOAP,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,Y,,,
17,TEAK,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,,,Y,
18,BARR,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,,,Y,
18,TOOL,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,Y,,,,
19,BONA,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,,Y,,
19,DEJU,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,Y,,,
19,HEAL,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,Y,,,,,,
20,PUUM,T/D,Soil chemical properties (Distributed periodic) ,.DP1.10078,,10,,,,,,,,,Y,
1,BART,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,,Y
1,HARV,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,Y,,,
2,BLAN,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,Y,
2,SCBI,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,Y,,,,
2,SERC,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,,Y
3,DSNY,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,Y,,,
3,JERC,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,Y,,
3,OSBS,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,,Y
4,GUAN,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,Y,
4,LAJA,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,Y,,,
5,STEI,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,Y,,,,
5,TREE,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,,Y
5,UNDE,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,Y,,
6,KONA,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,Y,,
6,KONZ,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,Y,,,,
6,UKFS,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,Y,,,
7,GRSM,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,,Y
7,MLBS,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,Y,,,
7,ORNL,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,Y,,,,
8,DELA,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,,Y
8,LENO,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,Y,,,
8,TALL,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,Y,,,,
9,DCFS,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,Y,,
9,NOGP,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,Y,
9,WOOD,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,,Y
10,CPER,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,,Y
10,RMNP,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,Y,
10,STER,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,Y,,,,
11,CLBJ,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,Y,
11,OAES,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,Y,,,
12,YELL,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,Y,,
13,NIWO,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,Y,,
13,MOAB,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,Y,,,,
14,JORN,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,Y,,,,
14,SRER,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,Y,,
15,ONAQ,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,,Y
16,ABBY,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,,Y
16,WREF,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,Y,
17,SJER,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,Y,,
17,SOAP,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,Y,,,
17,TEAK,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,Y,
18,BARR,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,Y,
18,TOOL,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,Y,,,,
19,BONA,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,Y,,
19,DEJU,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,Y,,,
19,HEAL,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,,Y
20,PUUM,D,Soil inorganic nitrogen pools and transformations ,.DP1.10080,,5,,,,,,,,,Y,
1,BART,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,,Y
1,HARV,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,Y,,,
2,BLAN,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,Y,
2,SCBI,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,Y,,,,
2,SERC,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,,Y
3,DSNY,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,Y,,,
3,JERC,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,Y,,
3,OSBS,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,,Y
4,GUAN,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,Y,
4,LAJA,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,Y,,,
5,STEI,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,Y,,,,
5,TREE,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,,Y
5,UNDE,T/D,Soil microbe biomass ,.DP1.10104,,5,,,NA,,,,,Y,,
6,KONA,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,Y,,
6,KONZ,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,Y,,,,
6,UKFS,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,Y,,,
7,GRSM,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,,Y
7,MLBS,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,Y,,,
7,ORNL,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,Y,,,,
8,DELA,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,,Y
8,LENO,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,Y,,,
8,TALL,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,Y,,,,
9,DCFS,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,Y,,
9,NOGP,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,Y,
9,WOOD,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,,Y
10,CPER,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,,Y
10,RMNP,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,Y,
10,STER,T/D,Soil microbe biomass ,.DP1.10104,,5,,,NA,,,Y,,,,
11,CLBJ,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,Y,
11,OAES,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,Y,,,
12,YELL,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,Y,,
13,NIWO,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,Y,,
13,MOAB,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,Y,,,,
14,JORN,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,Y,,,,
14,SRER,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,Y,,
15,ONAQ,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,,Y
16,ABBY,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,,Y
16,WREF,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,Y,
17,SJER,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,Y,,
17,SOAP,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,Y,,,
17,TEAK,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,Y,
18,BARR,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,Y,
18,TOOL,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,Y,,,,
19,BONA,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,Y,,
19,DEJU,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,Y,,,
19,HEAL,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,,Y
20,PUUM,T/D,Soil microbe biomass ,.DP1.10104,,5,,,,,,,,,Y,
1,BART,T/D,Soil microbe community composition ,.DP1.10081,,1,,,Y,,Y,Y,Y,Y,Y,
1,HARV,T/D,Soil microbe community composition ,.DP1.10081,,1,,Y,Y,,Y,Y,Y,Y,Y,
2,BLAN,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,Y,Y,Y,Y,Y,Y,
2,SCBI,T/D,Soil microbe community composition ,.DP1.10081,,1,,,Y,Y,Y,Y,Y,Y,Y,
2,SERC,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,Y,Y,Y,Y,Y,Y,
3,DSNY,T/D,Soil microbe community composition ,.DP1.10081,,1,,Y,Y,,Y,Y,Y,Y,Y,
3,JERC,T/D,Soil microbe community composition ,.DP1.10081,,1,,,Y,,Y,Y,Y,Y,Y,
3,OSBS,T/D,Soil microbe community composition ,.DP1.10081,,1,,Y,Y,,Y,Y,Y,Y,Y,
4,GUAN,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
4,LAJA,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
5,STEI,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
5,TREE,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
5,UNDE,T/D,Soil microbe community composition ,.DP1.10081,,1,,,Y,,Y,Y,Y,Y,Y,
6,KONA,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,,Y,Y,Y,Y,
6,KONZ,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
6,UKFS,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
7,GRSM,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,Y,Y,Y,Y,Y,Y,
7,MLBS,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,,Y,Y,Y,Y,
7,ORNL,T/D,Soil microbe community composition ,.DP1.10081,,1,,,Y,,Y,Y,Y,Y,Y,
8,DELA,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
8,LENO,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
8,TALL,T/D,Soil microbe community composition ,.DP1.10081,,1,,,Y,,Y,Y,Y,Y,Y,
9,DCFS,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,,Y,Y,Y,Y,
9,NOGP,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
9,WOOD,T/D,Soil microbe community composition ,.DP1.10081,,1,,,Y,,Y,Y,Y,Y,Y,
10,CPER,T/D,Soil microbe community composition ,.DP1.10081,,1,,Y,Y,,Y,Y,Y,Y,Y,
10,RMNP,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,,Y,Y,Y,Y,
10,STER,T/D,Soil microbe community composition ,.DP1.10081,,1,,Y,Y,,Y,Y,Y,Y,Y,
11,CLBJ,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
11,OAES,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,Y,Y,Y,Y,Y,Y,
12,YELL,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,,,Y,Y,Y,
13,NIWO,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
13,MOAB,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
14,JORN,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
14,SRER,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
15,ONAQ,T/D,Soil microbe community composition ,.DP1.10081,,1,,,Y,,Y,Y,Y,Y,Y,
16,ABBY,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
16,WREF,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,,,Y,Y,Y,
17,SJER,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,,Y,Y,Y,Y,
17,SOAP,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,,Y,Y,Y,Y,
17,TEAK,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,,Y,Y,Y,Y,
18,BARR,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,,Y,Y,Y,Y,
18,TOOL,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,,Y,Y,Y,Y,
19,BONA,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,,Y,Y,Y,Y,
19,DEJU,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
19,HEAL,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,Y,Y,Y,Y,Y,
20,PUUM,T/D,Soil microbe community composition ,.DP1.10081,,1,,,,,,,Y,Y,Y,
1,BART,T/D,Soil microbe group abundances ,.DP1.10109,,1,,,Y,,Y,Y,Y,Y,Y,
1,HARV,T/D,Soil microbe group abundances ,.DP1.10109,,1,,Y,Y,,Y,Y,Y,Y,Y,
2,BLAN,T/D,Soil microbe group abundances ,.DP1.10109,,1,,,,Y,Y,Y,Y,Y,Y,
2,SCBI,T/D,Soil microbe group abundances ,.DP1.10109,,1,,,Y,Y,Y,Y,Y,Y,Y,
